epoch,loss_train,loss_val,dice_train,dice_val
1,0.6164077348628286,0.4931261156286512,0.027215526202913776,0.17430932713406427
2,0.37683613623602913,0.2915288082190922,0.5416420874959331,0.641758646283831
3,0.29241186001543273,0.26706007761614664,0.6523459462796227,0.6716007334845406
4,0.2682736998392364,0.24032476544380188,0.6825593376563768,0.7080240675381252
5,0.2552334153551166,0.22971696725913457,0.6984710137722856,0.7253864322389875
6,0.24817976633370933,0.21938067887510573,0.7070434194500164,0.7367124387196132
7,0.24256839186458265,0.2272545290844781,0.7158654524108111,0.7235675879887172
8,0.23584836721420288,0.21255611947604588,0.7227509668317892,0.7450390458106995
9,0.23079893498097437,0.20824659935065679,0.729244538282944,0.754372205053057
10,0.22663006060204263,0.21776296411241805,0.733790397644043,0.7323376366070339
11,0.22583146494323925,0.20266596334321157,0.7340008586140002,0.7570019449506488
12,0.22232231851351464,0.20072272632803237,0.738340661687366,0.7578230500221252
13,0.21888579428195953,0.19728808743613108,0.742058086193214,0.7638569133622306
14,0.21910001034453763,0.19686446445328848,0.7433090624162706,0.7630191360201154
15,0.21734592697377933,0.20636052531855448,0.7453373024019144,0.7498422690800258
16,0.215593793887203,0.19282817201954977,0.7471168061434212,0.7688035198620388
17,0.21330866116588398,0.19835924676486424,0.7489486952959481,0.7636321953364781
18,0.21172493317369687,0.19086938883577073,0.7510855824260388,0.7712925502232143
19,0.21088901490478193,0.18896661060197012,0.7519048149302855,0.774268524987357
20,0.20904550739264083,0.19455868431500026,0.7543708651752795,0.7646552494594029
21,0.2075429323871257,0.19195797826562608,0.7561438942359666,0.7681809323174613
22,0.2069820481336723,0.19020880545888627,0.7564900113364398,0.7732592480523246
23,0.20637011426990315,0.18697994947433472,0.7575722417588961,0.7755893128258842
24,0.2033698025901439,0.18805710758481706,0.7604448795318604,0.7748280167579651
25,0.2048192117678917,0.18672032867159163,0.7594034116146928,0.7746182935578483
26,0.2032216928773007,0.18866946867534093,0.7616091784784349,0.7715504424912589
27,0.20186757814075987,0.18261452657835825,0.7624827936544256,0.7809775641986302
28,0.20146642650588084,0.18879189022949763,0.7634339958934461,0.7712638548442295
29,0.19972778402142605,0.18192914766924723,0.7647013209633908,0.7817590832710266
30,0.19957215225292466,0.18088470612253463,0.7653410394312972,0.7828472001211983
31,0.1994561282760006,0.182810121348926,0.7662191987037659,0.7824991941452026
32,0.19691832792960992,0.18069392229829515,0.7673740690037355,0.7839727827480861
33,0.1987409738160796,0.18002512412411825,0.7671801912582527,0.7855111360549927
34,0.19615072542327947,0.1799883587019784,0.7691189404261314,0.7848010744367327
35,0.19571074969687705,0.1790091735976083,0.7695605926594492,0.7849874326160976
36,0.19462610932730012,0.17866622337273189,0.770714870953964,0.7868048463548932
37,0.19473689390441118,0.17830446788242885,0.7712678626432257,0.7862455419131688
38,0.19324884323750513,0.1772360567535673,0.7718506536241305,0.7893118858337402
39,0.19344491978823128,0.17764200270175934,0.7719432216579631,0.7874180163655963
40,0.19287390552334865,0.1768961868115834,0.773055650420108,0.7888438020433698
41,0.19194428774259858,0.17606521930013383,0.7735785892454244,0.7882907135146004
42,0.1913698851051977,0.17683584988117218,0.7747814059257507,0.7859997153282166
43,0.19213665264137722,0.1764366946050099,0.7742152981838938,0.7887029903275626
44,0.19023234662363084,0.1740427953856332,0.7760520890607672,0.7911972403526306
45,0.189907249505237,0.17352092904703958,0.7758986374079171,0.792627113206046
46,0.1900987991337049,0.17384585738182068,0.776401031825502,0.7917081543377468
47,0.18767890813997237,0.17526312172412872,0.7785291227243715,0.7916995882987976
48,0.18896623385154596,0.17696631380489894,0.7773093490277306,0.788284923349108
49,0.18789973804506205,0.17303175798484258,0.7785683658163426,0.791971572807857
50,0.18714307854741308,0.17406528336661203,0.7794482940334385,0.7904225672994342
51,0.18705606814158166,0.17319796340806143,0.779288528329235,0.7909413746425084
52,0.1853065629631786,0.16995427651064737,0.781470187639786,0.7964302556855338
53,0.18520124736478774,0.16964668461254664,0.7824716446763378,0.797301071030753
54,0.1846261683662059,0.1692585242646081,0.7831466692989155,0.7976114749908447
55,0.18454109511132968,0.1699831783771515,0.7825528524689755,0.7969808323042733
56,0.18370399813530808,0.16881727746554784,0.7831900816852764,0.7981921860149929
57,0.18303819834175755,0.16929154098033905,0.7842354279453472,0.7982240063803536
58,0.18396389433893107,0.1686212888785771,0.7836396199161724,0.7979788269315448
59,0.1839161113662235,0.16871354196752822,0.7831342452663487,0.7991938165255955
60,0.1829116786435499,0.16819261865956442,0.784422447115688,0.798854649066925
61,0.18275785193604938,0.1687637503658022,0.785148136696573,0.7984656180654254
62,0.18436038948721806,0.16785277000495366,0.7842056528996613,0.7985077670642308
63,0.18329806272256172,0.16777336597442627,0.7841547656867464,0.7999268770217896
64,0.18172633344844236,0.16707670050007956,0.7864519468808578,0.8007226926939828
65,0.18131614287020797,0.1666410799537386,0.7859263652462071,0.8004337549209595
66,0.18139454419330014,0.1671210697719029,0.7865755537808952,0.8009490966796875
67,0.18089811251325122,0.16715893575123378,0.7871124784825212,0.8010471974100385
68,0.18179184880297064,0.1671999501330512,0.7864678037368645,0.8009307214191982
69,0.18148602216930712,0.16660345665046147,0.7866775403588505,0.8017777630261013
70,0.1804194394814766,0.16567827761173248,0.7874254665132296,0.802429871899741
71,0.18142007341829397,0.1660012219633375,0.7864872338408131,0.8012967194829669
72,0.18106819360943163,0.16535537370613643,0.786825464943708,0.8024698410715375
73,0.17978304675069906,0.16537541363920485,0.7878576133210781,0.8023817539215088
74,0.17932593822479248,0.16564495648656571,0.7886370390148486,0.801509439945221
75,0.17953636661424474,0.16539454460144043,0.7885457368220313,0.8032784121377128
76,0.1794500886383703,0.16643088843141282,0.7884837085917845,0.7998421021870205
77,0.17855601846161534,0.16588083122457778,0.7893510268906415,0.8008911183902195
78,0.17905306134183527,0.1644413492509297,0.7886531393406755,0.8034847634179252
79,0.17947167587482324,0.1645850964954921,0.7887012796886896,0.8035145827702114
80,0.1793681809962806,0.16438267486436026,0.7889977198536113,0.8045639395713806
81,0.17851070074711817,0.16412553829806192,0.7896397871486212,0.8051870720727103
82,0.17877984653084966,0.16473993871893203,0.7894444354509903,0.8032351732254028
83,0.1793299329988027,0.16516409814357758,0.7890713356309018,0.803669844354902
84,0.17853028289342332,0.16513975390366145,0.7894715949640436,0.8010774084499904
85,0.1791207926758265,0.16387489863804408,0.7897028478525453,0.804419721875872
86,0.1784235347630614,0.16317029084478105,0.7902245662980161,0.8042415976524353
87,0.1775885512263088,0.16385515885693686,0.7905963942156,0.805190486567361
88,0.17669870312941277,0.16218341248376028,0.7919530484635952,0.8065618532044547
89,0.17648603274660596,0.16270931916577475,0.7921858904725414,0.8057471173150199
90,0.17615023028042356,0.16219074385506765,0.7919109100002354,0.8065204705510821
91,0.17601166741322663,0.1618608044726508,0.7929906339968665,0.8063645873750959
92,0.17592205486055149,0.16246853130204336,0.7925272684986309,0.8058057853153774
93,0.17532180325459626,0.16155009397438594,0.7932310649904154,0.8068328244345528
94,0.17514373412576772,0.16266876884869166,0.7930354233515464,0.8063126376696995
95,0.17613871749174798,0.16300250589847565,0.7927417492462416,0.8058560235159737
96,0.17566440418615178,0.1614135205745697,0.7932666166354034,0.807727038860321
97,0.1746063750174086,0.16107229036944254,0.7936815104242099,0.8077265620231628
98,0.17608784214924958,0.1629663748400552,0.7920470227629451,0.8066010730607169
99,0.17540129968675516,0.16149967908859253,0.7929320749589952,0.8067993266241891
100,0.17548838459839255,0.16112715005874634,0.7929136056011006,0.8077949796404157
