epoch,loss_train,loss_val,dice_train,dice_val
1,0.6531780331821765,0.5063578529017312,0.13415964140351547,0.3740506959812982
2,0.3884966600749452,0.32588437625340055,0.5707329839973126,0.6290016940661839
3,0.2903988331051196,0.25621479536805836,0.6597675489167035,0.6864390543528965
4,0.26489977538585663,0.25182534754276276,0.6891478714296373,0.7034784555435181
5,0.25572036383515695,0.22888927161693573,0.7009369367260044,0.7244543773787362
6,0.24405967709371598,0.22424744282449996,0.7131274999198267,0.7344460317066738
7,0.23583173979136904,0.20978807977267674,0.7228014368121907,0.7487068261419024
8,0.23079299850989196,0.21470817710672105,0.7291048169136047,0.7373378191675458
9,0.22631463383213948,0.2086595743894577,0.7332556833655147,0.7476331761905125
10,0.22515446831614283,0.21565252542495728,0.7355285206083524,0.7353397692952838
11,0.2233153975616067,0.20069396708692824,0.7377094212224928,0.7580839310373578
12,0.22007595836105992,0.2026030272245407,0.7414208751613811,0.7567654252052307
13,0.21706311758291924,0.19646077922412328,0.7433955881555202,0.7636452317237854
14,0.2158838316040524,0.1956057803971427,0.7461014117224741,0.7638482792036874
15,0.2131848188780122,0.19247404166630336,0.749193661293741,0.7687760591506958
16,0.21114748893147808,0.19392854188169753,0.7510562922994969,0.765448272228241
17,0.2121154718984992,0.19151057302951813,0.7498955221499427,0.7678359150886536
18,0.21045039745710664,0.19003907484667643,0.7533019195168705,0.7731637869562421
19,0.2068846564171678,0.18825605724539077,0.7564859824665522,0.7764931746891567
20,0.20536583434727232,0.19057591472353255,0.7582514356758635,0.7695152929850987
21,0.2041444457688574,0.18535380065441132,0.7591878054505687,0.7786873408726284
22,0.20424728575399367,0.18735061373029435,0.7593686590760441,0.773320598261697
23,0.20287462866912453,0.18417280060904367,0.7614323304871381,0.781108558177948
24,0.20046453076904103,0.18288437809262956,0.7635904489937475,0.7791461603982108
25,0.2018779167684458,0.18468105154378073,0.764125896712481,0.7765643085752215
26,0.19904651025594292,0.18240928224154881,0.7655275181188421,0.7835086413792202
27,0.19741709277791492,0.18460573894636972,0.766811644626876,0.780039404119764
28,0.19838925059569085,0.18021520333630697,0.7666323023327326,0.7859687209129333
29,0.19533099057310718,0.17789869223322188,0.76970549054065,0.7859632287706647
30,0.19430220228130535,0.17928507498332433,0.7710856472031545,0.7866206254277911
31,0.19496602855496487,0.17938598564692906,0.7702207464282795,0.7874719755990165
32,0.19474085534023025,0.17891516642911093,0.7704910050004216,0.7867279733930316
33,0.1935134820513806,0.17623877738203322,0.7722971570693841,0.7877631442887443
34,0.19208171837410684,0.17680469581059047,0.7732616602364233,0.7863690171922956
35,0.19073738511336052,0.1746726589543479,0.7753225342702057,0.7919224926403591
36,0.19060882900731038,0.17415704684598105,0.7748252517085964,0.7922048057828631
37,0.19003241370290014,0.17315596767834254,0.7762000045533908,0.7927885821887425
38,0.18823217891030392,0.1749862709215709,0.7775399260601755,0.7885266542434692
39,0.18863039905742063,0.17287706051554,0.7774582444611242,0.7924750958170209
40,0.1877338464482356,0.17204221657344274,0.7783723190679388,0.7955146261623928
41,0.18631113914109892,0.17056030247892653,0.7799337718446376,0.7951690810067313
42,0.18652305739410854,0.17134894217763627,0.7798343805943505,0.7948627471923828
43,0.18691555044408573,0.17146922860826766,0.7795339277235128,0.7964464511190142
44,0.18471820879790743,0.16977034083434514,0.7818236967264596,0.7980924504143851
45,0.1849589746887401,0.17076304129191808,0.7822146506632789,0.7937241537230355
46,0.18422184556217516,0.17039333496774947,0.7826641686892105,0.7977039813995361
47,0.18434817962727304,0.1701799758843013,0.7836384409565037,0.7984596235411507
48,0.18330902189521467,0.1678911085639681,0.78374053462077,0.8001380137034825
49,0.18273513448440423,0.16719629083360946,0.7851921825085656,0.7986478805541992
50,0.1817681339837737,0.16704905884606497,0.7854609903642686,0.8000828283173698
51,0.18179183339668534,0.16590680394853866,0.7851264810158034,0.8031813757760184
52,0.18221754164008772,0.1677060467856271,0.7846286276639518,0.8005604999405997
53,0.1806295913154796,0.16519352155072348,0.7869067949763799,0.8034860747201102
54,0.18116477586455265,0.16724468554769242,0.7871495162026357,0.8029033967426845
55,0.1791999620401253,0.1638421267271042,0.7885637990498947,0.8054601890700204
56,0.17846821955705094,0.16335104831627437,0.789011192523827,0.8051513007708958
57,0.17906236294972694,0.163965676512037,0.7891279802484027,0.8045269165720258
58,0.1785288331872326,0.16271731044564927,0.7892113540132167,0.8052650690078735
59,0.17766302925045208,0.16258438570158823,0.7901461902311293,0.8067783202443805
60,0.17567844840429597,0.1625341773033142,0.7920913726596509,0.8070683990206037
