epoch,loss_train,loss_val,dice_train,dice_val
1,0.7267710526784261,0.718672052025795,0.28587246338526406,0.000396685502529792
2,0.6683228890101115,0.6820339113473892,0.3777704497178396,0.15450900234282017
3,0.6310595631599426,0.6420352756977081,0.44824636379877725,0.18610903434455395
4,0.6027416388193766,0.606621727347374,0.48501845995585124,0.5299048945307732
5,0.5710890730222066,0.566456750035286,0.5535710434118907,0.5424095541238785
6,0.5447548627853394,0.5447774678468704,0.5786545038223266,0.5998759865760803
7,0.5196415623029073,0.5024836957454681,0.6023398399353027,0.6464618593454361
8,0.49836947321891784,0.49496836960315704,0.6099011143048604,0.6498440802097321
9,0.486258989572525,0.4661598429083824,0.6151141504446666,0.6318939477205276
10,0.45743213295936586,0.45159856230020523,0.6369685133298238,0.6402360945940018
11,0.4357040842374166,0.42696454375982285,0.6559823910395305,0.6423714607954025
12,0.421434889237086,0.4094635620713234,0.6651138305664063,0.6686111837625504
13,0.4075666387875875,0.3944670110940933,0.6731949329376221,0.6750373095273972
14,0.40322277744611107,0.39592792838811874,0.6529454787572225,0.6535330712795258
15,0.3714974820613861,0.36209000647068024,0.6875662604967753,0.6817856431007385
16,0.36731870969136554,0.35622649639844894,0.674048121770223,0.6855702847242355
17,0.35658381779988607,0.3612957000732422,0.6808881521224975,0.645569384098053
18,0.3473816514015198,0.3332941383123398,0.6881794333457947,0.6929278522729874
19,0.32878703276316323,0.32556187361478806,0.7043647050857544,0.692830428481102
20,0.3191851923863093,0.3021233379840851,0.7036455392837524,0.7084184139966965
21,0.3112996478875478,0.3002740293741226,0.7087778766949971,0.7053362727165222
22,0.305635662873586,0.2830722779035568,0.7107832272847493,0.7258042395114899
23,0.29731090664863585,0.2818978950381279,0.7157901604970296,0.7267993539571762
24,0.3006158769130707,0.2986114099621773,0.7102612813313802,0.693007230758667
25,0.2902194678783417,0.32015375047922134,0.7140015522638957,0.6774913668632507
26,0.2829970339934031,0.2697441726922989,0.7191906929016113,0.7097522467374802
27,0.2715472946564356,0.265315406024456,0.7275179346402486,0.7325744181871414
28,0.2791309247414271,0.2543775960803032,0.7203322728474935,0.7301480025053024
29,0.27827152113119763,0.2630639970302582,0.725802206993103,0.7253899276256561
30,0.2727712442477544,0.24366671219468117,0.7241146485010783,0.7442524135112762
31,0.2640873551368713,0.24465330317616463,0.7298150857289633,0.7400474697351456
