epoch,loss_train,loss_val,dice_train,dice_val
1,0.7118345061937968,0.7487069219350815,0.2795049846172333,0.2601342014968395
2,0.6306012392044067,0.6337170153856277,0.3766347150007884,0.12206578627228737
3,0.5555221716562907,0.539872020483017,0.4657966375350952,0.3395611271262169
4,0.4703714569409688,0.46616190671920776,0.5366562565167745,0.4651574194431305
5,0.4174838364124298,0.4006515443325043,0.5753509879112244,0.5752915889024734
6,0.36409865419069926,0.35605527460575104,0.6184109091758728,0.6023299545049667
7,0.34611065983772277,0.334291510283947,0.6330652117729187,0.6390455663204193
8,0.3224495887756348,0.3063494563102722,0.6601822257041932,0.6588455736637115
9,0.31173501412073773,0.30964691936969757,0.674410092830658,0.6599484533071518
10,0.2942413111527761,0.31631921231746674,0.6799148758252461,0.6133792847394943
11,0.29107142289479576,0.28081177175045013,0.6899986465771993,0.6846570521593094
12,0.2742885967095693,0.2842918336391449,0.7124401172002156,0.697188600897789
13,0.26573799053827923,0.26773370802402496,0.7176894227663676,0.6962125152349472
14,0.256383427977562,0.25991149991750717,0.7314393679300945,0.7177276164293289
15,0.2439310242732366,0.2541757673025131,0.7416040261586507,0.7261052280664444
16,0.23571616609891255,0.23662687465548515,0.7537831664085388,0.7399334609508514
17,0.22749363283316296,0.2443627081811428,0.7612195213635763,0.719905748963356
18,0.23095293939113617,0.24321333318948746,0.7553395549456279,0.7232259958982468
19,0.2283050278822581,0.2456788867712021,0.760053288936615,0.7173004597425461
20,0.23136382102966307,0.22517845407128334,0.7562054038047791,0.751216396689415
21,0.21953547795613607,0.22995135933160782,0.7707139849662781,0.7388022243976593
22,0.20726173023382824,0.22477704659104347,0.7792184511820476,0.7451523840427399
23,0.20768262147903443,0.2178279310464859,0.7843415300051372,0.755262091755867
24,0.19886133074760437,0.21883266419172287,0.7912993391354879,0.7521347105503082
25,0.2082083563009898,0.26782573759555817,0.7795656243960063,0.6876590251922607
26,0.21202133893966674,0.22335409745573997,0.77813907066981,0.7457572221755981
27,0.20654029150803885,0.22592462971806526,0.7823235313097636,0.7420736700296402
28,0.1995828092098236,0.22203411906957626,0.7940289338429769,0.7493093460798264
29,0.19463150203227997,0.2146412469446659,0.7964128096898396,0.7598170340061188
30,0.1905589391787847,0.20577039197087288,0.801280947526296,0.7728798538446426
31,0.188653697570165,0.20847705379128456,0.8042818903923035,0.7682476937770844
