epoch,loss_train,loss_val,dice_train,dice_val
1,0.6815322258255698,0.6009538173675537,0.2663836831396276,0.003184579981215449
2,0.4887485386747302,0.4494024912516276,0.4799198363766526,0.37945065399010974
3,0.35235124736121204,0.31961025463210213,0.5885819106390981,0.5971240169472165
4,0.28180801100803143,0.27420223421520656,0.6594708598021305,0.6798186898231506
5,0.25577293742786755,0.2594432549344169,0.6927231893394933,0.7046031554539999
6,0.23725594715638595,0.2899407578839196,0.7128889831629667,0.617900205983056
7,0.23039076680486853,0.2371487319469452,0.722121076150374,0.7015041444036696
8,0.22350761384674997,0.21770556767781576,0.7280142451777603,0.7316688100496928
9,0.21872368003382828,0.22735198007689583,0.7357298695679867,0.7224534948666891
10,0.2132939055110469,0.21347289946344164,0.7421295100992377,0.7357878486315409
11,0.21101604627840448,0.20995533135202196,0.7462177981029857,0.7418406075901456
12,0.20849061012268066,0.2772396057844162,0.7474865497964801,0.632440855105718
13,0.21069196724530423,0.22836662828922272,0.7444515734007864,0.709106809563107
14,0.2050163560744488,0.20648451977305943,0.7524301770961646,0.7459118896060519
15,0.20330774558312964,0.20542751418219674,0.7554715564756682,0.7470496164427863
16,0.19937834188793646,0.21551323764854008,0.7596463579120059,0.736339893605974
17,0.20131562198653366,0.20167125761508942,0.7574764995863943,0.7529574500189887
18,0.195095699393388,0.20605485803551143,0.7653595552299962,0.7441048953268263
19,0.1953420810627215,0.2020091861486435,0.765729470686479,0.7533196674452888
20,0.19157486431526416,0.20734779040018717,0.7694848396561362,0.7475906875398424
21,0.1922843519485358,0.2035356577899721,0.7688672903812293,0.7482388152016534
22,0.19098676379882928,0.19788472519980538,0.7699181780670629,0.7597615321477255
23,0.18600554719115747,0.19641573230425516,0.7773533535726143,0.7590119242668152
24,0.18587546682719028,0.19422239561875662,0.7783999027627887,0.7608743773566352
25,0.18458667623274255,0.20002425710360208,0.7787735823428992,0.7521328462494744
26,0.18189347332174127,0.19404910339249504,0.7839910731171117,0.7659742501046922
27,0.17938258205399368,0.189222428533766,0.7864462064974236,0.7702751159667969
28,0.17889769781719556,0.19429960515764025,0.7878951845747052,0.7634270853466458
29,0.1776265799999237,0.202878271540006,0.7899550813617129,0.7467065983348422
30,0.17793302102522415,0.18787767158614266,0.7893573009606564,0.7727949354383681
31,0.1763994824705702,0.1885974340968662,0.7916424256382566,0.7728850775294833
32,0.17387119116205157,0.1921282576190101,0.7949263164491365,0.7632356219821506
33,0.17360206038662881,0.1914311150709788,0.794894921057152,0.7673802442020841
34,0.17275255060557163,0.1917827526728312,0.7953033808505896,0.7643126514222887
35,0.16806695994102594,0.1848046299484041,0.8015683022412387,0.7758394943343269
36,0.1666280956882419,0.1929974291059706,0.8045050537947452,0.7630291183789571
37,0.1670597678784168,0.18500726421674094,0.8042957656311266,0.7771824333402846
38,0.16694798162489227,0.18509430355495876,0.8040040532747904,0.7780045535829332
39,0.16706088636860703,0.18650555113951364,0.8036643501484033,0.773583624098036
40,0.16487194507411032,0.187457251879904,0.806966245174408,0.7698927521705627
41,0.16280293961366019,0.18507052461306253,0.8102797576875398,0.7777506974008348
42,0.1632543702920278,0.18374063902431065,0.8096689636057074,0.7756275799539354
43,0.16074573858217758,0.18366957869794634,0.812538970600475,0.7801358501116434
44,0.16019770322423993,0.18354831801520455,0.81364506483078,0.7794496218363444
45,0.15872178610527155,0.18260915080706278,0.8139440796592019,0.77770553694831
46,0.16106352345509964,0.19505120482709673,0.8114400433771538,0.7573596835136414
47,0.15699317735252957,0.18369735115104252,0.8180608333963336,0.7769661876890395
48,0.1557911422216531,0.19148799611462486,0.8195263129292112,0.7653564347161187
49,0.15537831683953604,0.19611467089917925,0.8197435501850012,0.7621026701397366
50,0.15002695267850702,0.17519740925894844,0.8275616584402142,0.789804048008389
51,0.14894861840840543,0.17623837623331282,0.8297341700756189,0.787665843963623
52,0.14951677936496158,0.17500095897250706,0.8291246457533403,0.7900233334965177
53,0.14562350150310632,0.1751644147766961,0.834464947382609,0.7896222207281325
54,0.14585367341836294,0.17452107866605124,0.8342602722572557,0.7921412984530131
55,0.14488841367490363,0.174970848692788,0.8364002975550565,0.7901855442259047
56,0.14569674816095468,0.17477880087163714,0.835467410810066,0.790863401359982
57,0.14526408820441275,0.17322253849771288,0.8355184667038195,0.7942367262310452
58,0.14455147629434412,0.17675052914354536,0.8359556830290592,0.7889553639623854
59,0.1456539477362777,0.1742912878592809,0.8347852284258063,0.7932222684224447
60,0.1436152205322728,0.1756567938460244,0.8379837888659853,0.7893923653496636
61,0.14243450196403445,0.17627066704961988,0.8398314172571356,0.7902991771697998
62,0.14351948305512918,0.17587953474786547,0.8375614068724893,0.7906479173236423
63,0.14230834805604184,0.17917538517051274,0.8399432048653112,0.7833339307043288
64,0.13907526298002762,0.172550274266137,0.8442902980428754,0.7948305341932509
65,0.13913179459896954,0.17268004516760507,0.8455027883703058,0.7941571606530083
66,0.13790412021405768,0.17208011945088705,0.8463936773213473,0.7958375877804227
67,0.138565921422207,0.1722622960805893,0.8470192370992718,0.7951989505026076
68,0.1380728684139974,0.17233307494057548,0.8463689431999669,0.795551942454444
69,0.1379217446753473,0.17291218207942116,0.8462369080745813,0.7946858273612128
70,0.13663642085862882,0.17338422106371987,0.8482065742666071,0.7938267058796353
71,0.13640255413272165,0.17558525005976358,0.8486800663398973,0.7901396486494277
72,0.13633913004940207,0.17200208869245318,0.8484133409731316,0.7967839373482598
73,0.13558810700972876,0.17160471114847395,0.849164301698858,0.7972075343132019
74,0.13629633481755402,0.17299367156293657,0.8489637790304242,0.7955603996912638
75,0.13442325975858804,0.17244675755500793,0.851780425418507,0.7958592375119528
76,0.1356843947009607,0.17179537647300297,0.8498324697667902,0.797181765238444
77,0.13447160318945395,0.17434779968526629,0.8513999274282744,0.7929149667421976
78,0.13494763794270428,0.17205028401480782,0.8512822588284811,0.7967772814962599
79,0.13328402376536166,0.17193671233124203,0.8535210761156949,0.7965774072541131
80,0.13332159027005686,0.17206096152464548,0.8537203073501587,0.7983868188328214
81,0.13089841671965338,0.17275634076860216,0.8565109354076963,0.7959272530343797
82,0.13304594746141724,0.17250146634048885,0.8537535179745067,0.7976843582259284
83,0.13347720264485388,0.17260701623227862,0.8532432823470144,0.797523127661811
84,0.13163170647440534,0.1716097874773873,0.8552942167628895,0.797859701845381
85,0.13258689325867276,0.1718087610271242,0.8546546209942211,0.7980852259529961
86,0.1317829428748651,0.17268387807740104,0.8556674736918826,0.7967022260030111
87,0.13181000586712,0.17176971832911173,0.8554571379314769,0.7983150217268202
88,0.13221862054232394,0.17198765443431008,0.8555755308180144,0.7979416052500407
89,0.13090572054639008,0.1716251273949941,0.8578395717071764,0.7979444066683451
90,0.13227159010641504,0.17163588603337607,0.8554807431770094,0.798603700266944
91,0.13170742966008908,0.1715485950311025,0.8568405165816798,0.7988703979386224
92,0.12980838119983673,0.17144122885333168,0.8589230252034736,0.7979593740569221
93,0.13003630642638062,0.17215927938620249,0.8585775368141405,0.7974769936667548
94,0.13087221731742224,0.1719348298178779,0.8569977391849865,0.7971559829182095
95,0.1314662995212006,0.17213976879914603,0.8570467667146162,0.7974045872688293
96,0.13236946973836783,0.17287426690260568,0.855545233596455,0.797565672132704
97,0.12925557114861227,0.17163844737741682,0.859499884374214,0.7988514105478922
98,0.12862044527675165,0.1724934528271357,0.8602450760928068,0.7975929313235812
99,0.1293347358252063,0.1717796954843733,0.8593841375726642,0.7985382742351956
100,0.1297643742326534,0.17194892797205183,0.8589372219461383,0.7984564966625638
