epoch,loss_train,loss_val,dice_train,dice_val
1,0.46245196474199535,0.29347536861896517,0.45783834816778407,0.6115144352118175
2,0.25435168452623513,0.24250368475914003,0.6837278193786365,0.6917583306630453
3,0.22985598970861995,0.22860528230667115,0.7141914643159434,0.7142768144607544
4,0.21682917145119995,0.21151164720455806,0.7302054938148049,0.733322290579478
5,0.20565189871968342,0.2033661425113678,0.7435173211979265,0.7426846464474995
6,0.19968639739922114,0.19895179073015848,0.7526363750465778,0.7480487585067749
7,0.19124087453389368,0.2058512459198634,0.7626241520673287,0.73796626329422
8,0.18791523851266428,0.18993451644976933,0.7676746204119771,0.7592319826285044
9,0.1803242304996282,0.18860583752393723,0.7766550578990904,0.7656631807486216
10,0.17498644510237107,0.18188092211882273,0.7835355992076778,0.7720978836218516
11,0.1706174978939425,0.18318277249733608,0.7890555122319389,0.7676598091920217
12,0.16754429248952063,0.17596636613210043,0.7936467608483899,0.7789613505204519
13,0.16216056649925328,0.17065681219100953,0.7998613484767305,0.7867920517921447
14,0.15912481904530726,0.16995371157924336,0.8039397136503909,0.7870049436887105
15,0.15623514366750957,0.1659017990032832,0.8079687622414917,0.7921647191047668
16,0.15258280081408365,0.1662211741010348,0.81272887983242,0.793030055363973
17,0.15018662703888758,0.16659845262765885,0.8155976964646027,0.791152971982956
18,0.14838454659496034,0.1619209724167983,0.8181553903748008,0.7977240959803263
19,0.14489988794847697,0.1602658232053121,0.8227159906836117,0.8010647336641947
20,0.1423313555096378,0.16274049431085585,0.8256007673359719,0.794467047850291
21,0.14072896940868443,0.15671671330928802,0.8279647782069295,0.805674688021342
22,0.1398041620850563,0.15878816619515418,0.8292722381463572,0.802427081267039
23,0.137126035863111,0.15700151572624843,0.8330445945763788,0.8037290116151173
24,0.13501905048845195,0.1551315315067768,0.8357619302613395,0.807705533504486
25,0.1335873545593574,0.1535271907846133,0.8372523879804531,0.8087274432182312
26,0.13148566135087936,0.1506331242620945,0.8400517907463202,0.8134873390197754
27,0.13044509110080094,0.15308738201856614,0.8412935202863036,0.8109235823154449
28,0.13056603656346058,0.1520373155673345,0.8415920879660534,0.8130932688713074
29,0.12871970004644714,0.1491278981169065,0.843499930966802,0.8160746435324351
30,0.12655332659472937,0.1489869644244512,0.8468007745863009,0.8153665284315745
31,0.1256315862180806,0.14858831589420637,0.8482217668485241,0.8162251512209574
32,0.1248562796777036,0.15103039592504502,0.8489664793014526,0.8112214167912801
33,0.12534755236711823,0.14637636492649714,0.8484490659056592,0.8194287339846293
